email,status,date,items
user165@example.com,PAID,2024-01-16T11:00,PROD-707:1|PROD-956:3|PROD-248:2
user378@example.com,PAID,2024-12-28T15:00,PROD-428:3|PROD-983:2
user323@example.com,PAID,2024-04-30T14:00,PROD-845:3|PROD-495:1|PROD-454:2
user423@example.com,NEW,2023-09-25T18:00,PROD-256:3|PROD-104:1|PROD-93:3
user131@example.com,PAID,2024-07-17T14:00,PROD-432:3
user87@example.com,PAID,2023-08-27T17:00,PROD-553:1|PROD-331:1|PROD-241:3|PROD-599:2
user82@example.com,PAID,2023-03-26T20:00,PROD-726:3|PROD-16:2|PROD-268:2|PROD-380:3
user485@example.com,PAID,2023-07-31T18:00,PROD-756:2|PROD-424:1|PROD-272:3
user297@example.com,PAID,2024-07-24T17:00,PROD-443:1|PROD-90:1
user71@example.com,PAID,2024-05-03T16:00,PROD-416:1|PROD-353:3|PROD-466:1
user58@example.com,PAID,2024-06-29T17:00,PROD-497:1|PROD-321:1|PROD-294:2|PROD-277:3
user296@example.com,CANCELLED,2023-03-16T17:00,PROD-219:3|PROD-734:1
user339@example.com,PAID,2024-11-23T12:00,PROD-571:1|PROD-787:1|PROD-687:1|PROD-869:2
user492@example.com,PAID,2024-08-24T20:00,PROD-148:3|PROD-608:2
user394@example.com,PAID,2024-12-03T19:00,PROD-48:2
user279@example.com,PAID,2024-10-30T15:00,PROD-685:1|PROD-376:3|PROD-40:2|PROD-578:3
user263@example.com,PAID,2023-08-12T18:00,PROD-141:2
user482@example.com,NEW,2023-10-06T11:00,PROD-770:3
user83@example.com,NEW,2024-05-07T12:00,PROD-536:2|PROD-585:2
user354@example.com,PAID,2023-10-13T21:00,PROD-996:3|PROD-330:1|PROD-318:3|PROD-776:2
user330@example.com,PAID,2023-11-16T14:00,PROD-314:2|PROD-190:1
user112@example.com,PAID,2023-10-25T14:00,PROD-736:2|PROD-769:2|PROD-413:1
user302@example.com,PAID,2024-11-20T17:00,PROD-677:3|PROD-916:2|PROD-858:1|PROD-356:3
user92@example.com,PAID,2024-07-12T15:00,PROD-283:1
user258@example.com,PAID,2023-06-23T15:00,PROD-85:2
user116@example.com,PAID,2024-04-17T19:00,PROD-195:3|PROD-736:1|PROD-131:1
user49@example.com,PAID,2023-02-17T11:00,PROD-877:1
user267@example.com,PAID,2024-09-28T15:00,PROD-611:3
user378@example.com,PAID,2023-11-06T10:00,PROD-731:2|PROD-303:3
user421@example.com,PAID,2024-04-22T16:00,PROD-928:2|PROD-677:3|PROD-223:2
user156@example.com,NEW,2024-05-01T13:00,PROD-229:2|PROD-679:1|PROD-461:3|PROD-480:1
user497@example.com,PAID,2024-05-30T14:00,PROD-232:3|PROD-443:2|PROD-507:2
user417@example.com,NEW,2023-10-11T15:00,PROD-910:1|PROD-679:1
user252@example.com,NEW,2024-03-25T21:00,PROD-717:3|PROD-699:2
user432@example.com,PAID,2024-10-01T17:00,PROD-738:1
user182@example.com,PAID,2023-07-16T10:00,PROD-751:3|PROD-358:3|PROD-8:1|PROD-115:1
user341@example.com,PAID,2023-03-26T14:00,PROD-693:3|PROD-488:2|PROD-403:2|PROD-535:3
user263@example.com,PAID,2024-10-07T16:00,PROD-173:3|PROD-853:1
user225@example.com,NEW,2024-09-11T16:00,PROD-744:1|PROD-264:1
user11@example.com,CANCELLED,2024-07-03T17:00,PROD-662:3|PROD-120:3
user348@example.com,PAID,2024-02-12T16:00,PROD-183:3|PROD-171:2|PROD-959:2
user409@example.com,PAID,2023-06-16T20:00,PROD-173:2|PROD-556:2
user469@example.com,CANCELLED,2024-01-15T11:00,PROD-34:2|PROD-263:1|PROD-21:1
user347@example.com,CANCELLED,2023-11-19T16:00,PROD-983:1
user245@example.com,PAID,2023-01-24T14:00,PROD-634:2|PROD-9:2
user121@example.com,PAID,2024-10-10T11:00,PROD-789:3|PROD-84:3
user494@example.com,PAID,2023-12-05T18:00,PROD-645:1|PROD-542:2|PROD-625:1|PROD-711:1
user219@example.com,PAID,2023-09-10T18:00,PROD-279:3|PROD-674:1|PROD-470:1
user149@example.com,PAID,2023-11-06T16:00,PROD-874:3
user208@example.com,PAID,2024-10-02T19:00,PROD-905:2|PROD-867:2|PROD-601:2
user353@example.com,NEW,2023-04-07T12:00,PROD-842:2|PROD-581:3
user274@example.com,PAID,2023-09-02T15:00,PROD-486:3|PROD-357:1|PROD-593:3|PROD-239:1
user449@example.com,NEW,2023-05-16T17:00,PROD-91:2|PROD-352:3|PROD-590:3|PROD-840:3
user288@example.com,CANCELLED,2024-05-24T11:00,PROD-777:2
user1@example.com,CANCELLED,2024-08-10T18:00,PROD-795:3|PROD-254:2|PROD-817:2
user358@example.com,NEW,2024-09-09T11:00,PROD-352:3
user46@example.com,PAID,2023-08-22T10:00,PROD-462:1|PROD-375:2|PROD-922:2|PROD-20:3
user295@example.com,PAID,2023-11-25T16:00,PROD-324:1|PROD-235:2|PROD-142:2|PROD-639:1
user302@example.com,PAID,2023-08-20T13:00,PROD-466:2|PROD-437:3|PROD-631:3
user309@example.com,PAID,2023-03-22T17:00,PROD-628:3|PROD-186:2|PROD-236:1|PROD-447:3
user12@example.com,NEW,2024-05-22T10:00,PROD-111:1|PROD-482:1|PROD-172:2|PROD-410:2
user448@example.com,PAID,2023-07-23T14:00,PROD-289:3|PROD-724:1
user74@example.com,PAID,2023-12-08T17:00,PROD-645:1|PROD-1:1
user475@example.com,PAID,2024-04-03T13:00,PROD-35:2|PROD-941:1
user5@example.com,NEW,2024-11-23T10:00,PROD-635:3|PROD-37:1|PROD-876:2|PROD-287:1
user255@example.com,PAID,2024-08-22T18:00,PROD-817:3|PROD-11:3
user473@example.com,NEW,2024-12-22T17:00,PROD-298:1|PROD-425:1|PROD-149:3
user172@example.com,CANCELLED,2023-09-26T15:00,PROD-908:2
user232@example.com,PAID,2023-01-06T19:00,PROD-896:1|PROD-774:2|PROD-275:3
user299@example.com,PAID,2024-07-05T13:00,PROD-985:3
user41@example.com,CANCELLED,2024-12-24T17:00,PROD-399:2|PROD-659:1|PROD-538:3|PROD-238:2
user271@example.com,PAID,2024-12-16T11:00,PROD-518:1|PROD-12:2|PROD-16:3
user412@example.com,PAID,2024-09-30T18:00,PROD-11:1|PROD-352:1
user158@example.com,NEW,2024-01-21T12:00,PROD-821:2|PROD-710:3|PROD-365:3|PROD-735:2
user257@example.com,CANCELLED,2024-07-22T20:00,PROD-672:1|PROD-514:3|PROD-969:1
user478@example.com,NEW,2023-12-19T21:00,PROD-200:3|PROD-969:3|PROD-109:3|PROD-158:2
user239@example.com,NEW,2023-01-14T21:00,PROD-90:1|PROD-147:3
user275@example.com,PAID,2024-02-05T21:00,PROD-204:3|PROD-782:2|PROD-486:2
user314@example.com,PAID,2024-02-13T12:00,PROD-779:1
user240@example.com,PAID,2023-10-13T10:00,PROD-465:2|PROD-723:3
user293@example.com,PAID,2023-10-30T13:00,PROD-598:3|PROD-176:1|PROD-903:1
user33@example.com,PAID,2023-02-16T19:00,PROD-784:1|PROD-197:1|PROD-742:2|PROD-155:1
user54@example.com,CANCELLED,2024-10-20T20:00,PROD-322:3|PROD-174:2|PROD-440:2
user59@example.com,PAID,2023-07-12T21:00,PROD-562:2|PROD-305:2
user241@example.com,PAID,2024-07-25T11:00,PROD-838:2
user14@example.com,CANCELLED,2023-05-28T10:00,PROD-727:3|PROD-332:3|PROD-880:1|PROD-855:1
user344@example.com,PAID,2023-12-26T18:00,PROD-687:3|PROD-118:2|PROD-867:1
user322@example.com,PAID,2024-09-18T16:00,PROD-38:2
user459@example.com,PAID,2023-03-19T14:00,PROD-305:1|PROD-391:3|PROD-309:1
user252@example.com,PAID,2024-08-28T16:00,PROD-389:1|PROD-644:1|PROD-314:1
user297@example.com,PAID,2024-02-20T15:00,PROD-742:3|PROD-714:1
user195@example.com,PAID,2023-04-02T18:00,PROD-496:3|PROD-344:1|PROD-200:3
user313@example.com,NEW,2024-10-01T10:00,PROD-690:1|PROD-984:2
user243@example.com,PAID,2023-01-19T16:00,PROD-869:2
user393@example.com,NEW,2023-05-03T11:00,PROD-921:2|PROD-968:1
user166@example.com,PAID,2024-04-24T18:00,PROD-243:3|PROD-390:3|PROD-215:2
user229@example.com,CANCELLED,2024-02-27T14:00,PROD-400:2
user282@example.com,NEW,2024-04-16T14:00,PROD-154:3|PROD-267:3
user1@example.com,PAID,2024-02-29T13:00,PROD-316:1|PROD-520:3|PROD-156:3|PROD-822:2
user491@example.com,PAID,2023-02-03T13:00,PROD-677:3|PROD-299:1|PROD-704:2
user406@example.com,PAID,2024-01-02T18:00,PROD-480:1|PROD-587:2|PROD-781:3|PROD-389:2
user338@example.com,PAID,2023-01-22T12:00,PROD-631:1|PROD-31:1|PROD-629:1|PROD-599:1
user103@example.com,NEW,2023-01-26T11:00,PROD-948:1|PROD-240:1|PROD-243:2|PROD-768:1
user165@example.com,NEW,2024-11-28T19:00,PROD-178:2|PROD-744:2|PROD-740:1
user152@example.com,CANCELLED,2024-09-09T14:00,PROD-202:2|PROD-567:2|PROD-678:1|PROD-704:1
user457@example.com,CANCELLED,2023-02-26T15:00,PROD-112:1|PROD-388:2
user483@example.com,NEW,2023-06-29T10:00,PROD-386:3|PROD-750:2|PROD-404:1|PROD-190:2
user306@example.com,CANCELLED,2024-05-11T14:00,PROD-536:3|PROD-818:1|PROD-153:3|PROD-53:1
user435@example.com,PAID,2023-07-21T10:00,PROD-579:1|PROD-4:2|PROD-901:1|PROD-172:1
user140@example.com,PAID,2024-04-01T16:00,PROD-705:2|PROD-918:2|PROD-24:2
user11@example.com,PAID,2023-08-06T20:00,PROD-709:3|PROD-596:1|PROD-494:2
user137@example.com,PAID,2023-11-17T11:00,PROD-227:2|PROD-871:2|PROD-192:2
user326@example.com,PAID,2023-02-25T16:00,PROD-616:1|PROD-484:3
user481@example.com,PAID,2024-01-18T12:00,PROD-183:3|PROD-304:2
user121@example.com,NEW,2023-03-31T14:00,PROD-114:1
user79@example.com,CANCELLED,2024-09-16T11:00,PROD-317:3|PROD-711:1|PROD-348:2|PROD-418:1
user105@example.com,PAID,2023-04-04T16:00,PROD-895:2|PROD-291:1
user451@example.com,PAID,2024-01-13T15:00,PROD-780:3|PROD-965:3|PROD-984:2
user183@example.com,PAID,2023-03-24T18:00,PROD-136:1|PROD-556:1
user114@example.com,PAID,2023-10-11T18:00,PROD-445:2|PROD-869:1|PROD-562:3
user281@example.com,NEW,2023-03-30T13:00,PROD-921:1|PROD-361:3
user441@example.com,NEW,2023-06-07T21:00,PROD-128:2|PROD-116:2
user305@example.com,PAID,2024-03-13T17:00,PROD-900:1|PROD-896:1|PROD-776:1
user464@example.com,CANCELLED,2024-11-17T14:00,PROD-805:1|PROD-533:2
user37@example.com,PAID,2024-12-03T11:00,PROD-842:3|PROD-782:3|PROD-368:1|PROD-685:3
user228@example.com,PAID,2023-11-09T14:00,PROD-643:2|PROD-136:1
user189@example.com,PAID,2023-01-04T12:00,PROD-313:3|PROD-457:2
user309@example.com,CANCELLED,2024-01-19T12:00,PROD-590:1|PROD-642:3|PROD-652:3|PROD-878:2
user476@example.com,NEW,2024-03-08T18:00,PROD-224:2|PROD-59:3
user50@example.com,CANCELLED,2023-01-01T20:00,PROD-74:1|PROD-944:1|PROD-508:3|PROD-873:1
user83@example.com,NEW,2023-10-30T11:00,PROD-537:3
user290@example.com,CANCELLED,2023-01-13T14:00,PROD-655:3|PROD-407:3|PROD-556:1|PROD-702:2
user451@example.com,CANCELLED,2023-01-03T20:00,PROD-542:2
user131@example.com,NEW,2023-11-30T13:00,PROD-645:2|PROD-898:2|PROD-957:3|PROD-246:2
user400@example.com,CANCELLED,2024-02-18T17:00,PROD-472:2|PROD-564:2
user95@example.com,PAID,2023-08-05T13:00,PROD-157:2|PROD-584:2
user424@example.com,PAID,2024-04-24T20:00,PROD-158:3|PROD-127:1|PROD-435:1|PROD-982:2
user160@example.com,NEW,2023-05-17T12:00,PROD-874:3|PROD-892:3
user349@example.com,PAID,2023-02-12T15:00,PROD-779:1|PROD-795:1|PROD-144:2|PROD-907:3
user26@example.com,PAID,2024-08-26T16:00,PROD-235:1
user204@example.com,CANCELLED,2024-02-19T19:00,PROD-4:1|PROD-131:1|PROD-602:3
user479@example.com,NEW,2024-10-01T11:00,PROD-335:3|PROD-693:1
user476@example.com,PAID,2024-11-27T18:00,PROD-364:3|PROD-625:2
user285@example.com,CANCELLED,2023-04-07T11:00,PROD-569:1|PROD-147:2|PROD-110:3
user14@example.com,PAID,2023-03-24T21:00,PROD-770:3|PROD-420:1|PROD-213:1
user315@example.com,NEW,2023-01-26T17:00,PROD-762:3|PROD-571:1|PROD-327:3|PROD-232:2
user13@example.com,NEW,2024-11-22T19:00,PROD-520:3|PROD-559:2
user91@example.com,CANCELLED,2023-11-03T19:00,PROD-503:1|PROD-247:2|PROD-4:1|PROD-291:1
user179@example.com,CANCELLED,2024-07-25T12:00,PROD-899:1|PROD-611:1|PROD-370:1|PROD-472:2
user63@example.com,PAID,2024-08-05T21:00,PROD-182:1|PROD-765:1|PROD-659:3
user123@example.com,PAID,2024-10-03T10:00,PROD-222:2|PROD-1000:1
user308@example.com,PAID,2023-03-12T19:00,PROD-75:1|PROD-17:2|PROD-995:1
user356@example.com,PAID,2024-06-03T10:00,PROD-448:3|PROD-443:1|PROD-125:3|PROD-798:3
user286@example.com,PAID,2023-11-13T18:00,PROD-554:3|PROD-902:3|PROD-636:3
user407@example.com,PAID,2023-07-30T15:00,PROD-588:1|PROD-118:2|PROD-20:3|PROD-134:1
user150@example.com,PAID,2023-11-21T13:00,PROD-297:3|PROD-994:3|PROD-408:2|PROD-773:1
user70@example.com,PAID,2024-05-03T18:00,PROD-886:3|PROD-671:2
user407@example.com,PAID,2024-09-07T12:00,PROD-674:1|PROD-440:1
user20@example.com,NEW,2023-04-24T18:00,PROD-832:3|PROD-157:3|PROD-684:2
user470@example.com,PAID,2023-04-05T12:00,PROD-154:2
user245@example.com,PAID,2024-01-18T11:00,PROD-546:2|PROD-47:2|PROD-54:1|PROD-60:1
user258@example.com,PAID,2024-01-11T21:00,PROD-805:1|PROD-214:1|PROD-661:3
user263@example.com,PAID,2024-04-07T12:00,PROD-692:2|PROD-403:3
user378@example.com,PAID,2024-07-23T16:00,PROD-359:3|PROD-611:1|PROD-411:3|PROD-165:3
user203@example.com,CANCELLED,2024-07-03T11:00,PROD-730:2|PROD-28:1
user100@example.com,PAID,2023-11-22T14:00,PROD-744:1
user386@example.com,PAID,2024-10-18T15:00,PROD-511:2|PROD-550:3|PROD-509:3
user320@example.com,PAID,2024-03-09T11:00,PROD-225:2|PROD-524:1
user77@example.com,PAID,2023-11-14T16:00,PROD-837:2|PROD-86:2|PROD-617:3|PROD-892:2
user172@example.com,PAID,2023-12-01T12:00,PROD-400:3|PROD-716:3
user272@example.com,CANCELLED,2024-09-22T17:00,PROD-64:1|PROD-599:3
user237@example.com,NEW,2024-08-03T19:00,PROD-611:3|PROD-587:2
user312@example.com,PAID,2024-07-11T15:00,PROD-772:3|PROD-928:1|PROD-119:1|PROD-35:1
user39@example.com,PAID,2023-08-25T13:00,PROD-747:3|PROD-888:3|PROD-957:2
user70@example.com,NEW,2024-11-16T20:00,PROD-323:2|PROD-237:3|PROD-759:2|PROD-842:3
user249@example.com,PAID,2024-02-10T19:00,PROD-944:2|PROD-190:2|PROD-143:2|PROD-374:2
user204@example.com,PAID,2023-07-30T12:00,PROD-155:1
user281@example.com,NEW,2024-11-04T14:00,PROD-497:3|PROD-489:1
user379@example.com,PAID,2024-03-05T17:00,PROD-540:2
user99@example.com,PAID,2023-11-26T10:00,PROD-928:2|PROD-100:1|PROD-608:3
user311@example.com,PAID,2024-10-17T21:00,PROD-664:1|PROD-180:1|PROD-691:3|PROD-846:3
user144@example.com,PAID,2023-09-17T21:00,PROD-350:2|PROD-379:3|PROD-439:3
user355@example.com,PAID,2023-07-23T21:00,PROD-83:3|PROD-35:2|PROD-477:1|PROD-76:1
user230@example.com,NEW,2024-05-04T11:00,PROD-736:3|PROD-820:2|PROD-433:3
user199@example.com,PAID,2023-07-12T21:00,PROD-263:3|PROD-310:2|PROD-910:2|PROD-279:2
user499@example.com,PAID,2024-04-06T15:00,PROD-863:3|PROD-160:1|PROD-818:1
user178@example.com,PAID,2023-01-26T11:00,PROD-925:2
user354@example.com,PAID,2024-02-24T11:00,PROD-863:3
user498@example.com,CANCELLED,2023-04-01T12:00,PROD-451:3|PROD-623:1|PROD-392:3
user396@example.com,CANCELLED,2023-09-02T19:00,PROD-364:1|PROD-508:1
user284@example.com,PAID,2024-10-27T13:00,PROD-635:1
user270@example.com,CANCELLED,2024-04-21T19:00,PROD-573:1
user268@example.com,CANCELLED,2023-05-27T17:00,PROD-141:3|PROD-323:1|PROD-739:2|PROD-311:2
user429@example.com,PAID,2023-09-02T15:00,PROD-179:3|PROD-413:3|PROD-76:1|PROD-921:1
user83@example.com,PAID,2024-08-10T17:00,PROD-283:2|PROD-623:2|PROD-606:1
user404@example.com,NEW,2024-12-27T17:00,PROD-271:3
user167@example.com,CANCELLED,2023-07-05T21:00,PROD-20:1
user222@example.com,PAID,2024-08-18T19:00,PROD-684:1|PROD-357:3
user109@example.com,CANCELLED,2024-05-16T13:00,PROD-831:2|PROD-108:3|PROD-972:1
user318@example.com,NEW,2024-07-14T19:00,PROD-810:1|PROD-762:1|PROD-542:3
user168@example.com,CANCELLED,2024-10-09T19:00,PROD-117:3
user120@example.com,NEW,2024-04-06T17:00,PROD-151:3|PROD-132:1|PROD-228:3
user426@example.com,PAID,2024-06-29T12:00,PROD-96:2|PROD-45:3
user362@example.com,NEW,2023-03-10T21:00,PROD-220:1|PROD-419:1|PROD-934:2
user137@example.com,NEW,2024-11-28T14:00,PROD-692:3
user224@example.com,PAID,2023-01-02T16:00,PROD-848:1|PROD-42:1|PROD-693:2|PROD-713:1
user39@example.com,PAID,2024-09-24T21:00,PROD-179:1|PROD-22:2|PROD-930:2
user365@example.com,PAID,2024-12-16T13:00,PROD-214:3|PROD-971:1
user490@example.com,NEW,2024-04-22T15:00,PROD-324:1|PROD-361:2|PROD-724:3
user376@example.com,PAID,2024-03-08T11:00,PROD-194:1
user363@example.com,CANCELLED,2023-10-20T19:00,PROD-165:1|PROD-619:3|PROD-591:1
user315@example.com,PAID,2023-12-26T13:00,PROD-544:3|PROD-878:1|PROD-55:3|PROD-45:1
user17@example.com,PAID,2024-11-13T21:00,PROD-692:3|PROD-27:1|PROD-516:3|PROD-493:2
user58@example.com,NEW,2024-07-11T18:00,PROD-858:1|PROD-326:2|PROD-541:2|PROD-518:1
user415@example.com,PAID,2023-07-18T13:00,PROD-926:3|PROD-202:1
user396@example.com,PAID,2024-06-25T21:00,PROD-468:3
user197@example.com,PAID,2024-04-10T21:00,PROD-989:3|PROD-891:3|PROD-209:1
user257@example.com,PAID,2024-12-29T11:00,PROD-371:3
user242@example.com,PAID,2024-03-30T13:00,PROD-419:2|PROD-799:1|PROD-820:2|PROD-372:1
user477@example.com,PAID,2023-09-05T19:00,PROD-292:3|PROD-554:3|PROD-624:1
user120@example.com,PAID,2023-06-02T11:00,PROD-625:3|PROD-502:2|PROD-972:1
user53@example.com,PAID,2024-10-07T18:00,PROD-408:3|PROD-218:1|PROD-913:3|PROD-617:1
user355@example.com,PAID,2024-02-13T14:00,PROD-902:2
user490@example.com,PAID,2024-08-07T14:00,PROD-317:1|PROD-422:3|PROD-217:2
user301@example.com,PAID,2023-08-11T20:00,PROD-29:1
user101@example.com,NEW,2023-03-08T12:00,PROD-572:1|PROD-109:2|PROD-297:3|PROD-637:3
user100@example.com,PAID,2024-04-13T16:00,PROD-254:2|PROD-864:3
user465@example.com,CANCELLED,2024-09-04T12:00,PROD-605:3|PROD-681:3|PROD-568:1|PROD-916:3
user60@example.com,NEW,2023-05-26T18:00,PROD-81:1|PROD-835:2|PROD-744:1|PROD-507:3
user429@example.com,NEW,2024-11-28T18:00,PROD-302:2|PROD-655:1
user493@example.com,CANCELLED,2024-01-15T18:00,PROD-923:3
user491@example.com,NEW,2023-12-16T19:00,PROD-569:3|PROD-662:2|PROD-22:3|PROD-133:1
user190@example.com,PAID,2023-04-03T15:00,PROD-77:2
user11@example.com,PAID,2023-09-04T11:00,PROD-620:2|PROD-255:3
user6@example.com,PAID,2024-11-11T11:00,PROD-685:2|PROD-521:2
user33@example.com,PAID,2024-02-06T11:00,PROD-359:2|PROD-569:2
user454@example.com,PAID,2023-12-24T18:00,PROD-489:1|PROD-861:3
user45@example.com,PAID,2024-06-14T18:00,PROD-276:3|PROD-302:3
user112@example.com,PAID,2023-04-19T18:00,PROD-975:2|PROD-708:1|PROD-656:1
user428@example.com,PAID,2024-01-17T17:00,PROD-910:2|PROD-478:1
user122@example.com,NEW,2024-03-29T16:00,PROD-781:3|PROD-363:1|PROD-517:1
user452@example.com,CANCELLED,2023-07-18T14:00,PROD-191:2|PROD-388:1|PROD-959:1
user30@example.com,NEW,2023-03-28T18:00,PROD-800:1
user258@example.com,CANCELLED,2023-04-12T19:00,PROD-635:1
user74@example.com,PAID,2024-01-04T19:00,PROD-182:3
user272@example.com,PAID,2023-07-30T21:00,PROD-262:2|PROD-330:3|PROD-785:1
user16@example.com,CANCELLED,2024-07-25T18:00,PROD-697:2|PROD-382:3|PROD-510:2
user462@example.com,PAID,2023-04-09T21:00,PROD-98:1|PROD-5:3
user430@example.com,PAID,2023-01-13T15:00,PROD-736:1|PROD-388:3
user326@example.com,PAID,2024-04-05T12:00,PROD-807:1
user143@example.com,PAID,2024-07-06T21:00,PROD-655:2|PROD-672:3|PROD-417:2
user347@example.com,NEW,2023-02-15T21:00,PROD-176:2|PROD-177:3|PROD-687:2|PROD-22:3
user353@example.com,NEW,2023-07-16T13:00,PROD-379:2|PROD-949:3|PROD-582:2
user281@example.com,PAID,2024-05-12T21:00,PROD-338:2|PROD-465:1
user152@example.com,PAID,2024-07-12T20:00,PROD-759:3
user344@example.com,NEW,2023-07-29T11:00,PROD-434:3
user7@example.com,PAID,2023-01-04T10:00,PROD-892:3|PROD-921:1
user52@example.com,PAID,2023-08-12T20:00,PROD-973:3|PROD-144:2|PROD-913:1
user346@example.com,PAID,2023-04-30T20:00,PROD-40:3|PROD-443:1|PROD-299:3
user327@example.com,NEW,2023-03-30T12:00,PROD-881:1|PROD-897:1
user367@example.com,PAID,2024-10-23T18:00,PROD-740:1|PROD-924:2
user416@example.com,PAID,2024-04-04T12:00,PROD-994:2|PROD-511:1|PROD-387:3
user107@example.com,PAID,2023-04-02T14:00,PROD-787:2
user472@example.com,PAID,2023-07-13T13:00,PROD-597:1|PROD-278:1|PROD-630:3|PROD-978:2
user496@example.com,PAID,2024-11-21T17:00,PROD-140:1|PROD-184:3
user17@example.com,PAID,2024-05-03T21:00,PROD-517:2|PROD-602:2
user161@example.com,PAID,2023-10-11T12:00,PROD-985:1
user124@example.com,NEW,2023-10-13T12:00,PROD-661:3
user91@example.com,NEW,2024-01-29T16:00,PROD-87:1|PROD-216:2|PROD-294:2|PROD-63:2
user272@example.com,PAID,2023-08-31T19:00,PROD-739:2|PROD-994:1
user499@example.com,PAID,2024-05-16T18:00,PROD-333:3|PROD-488:2
user27@example.com,NEW,2023-12-30T10:00,PROD-199:1|PROD-845:2|PROD-65:3|PROD-618:1
user458@example.com,PAID,2023-05-07T12:00,PROD-654:1|PROD-581:3|PROD-514:2|PROD-463:1
user12@example.com,PAID,2023-09-11T21:00,PROD-39:3|PROD-632:2|PROD-127:1
user146@example.com,PAID,2023-03-29T15:00,PROD-386:3
user94@example.com,NEW,2024-07-08T19:00,PROD-508:1
user100@example.com,PAID,2024-07-25T14:00,PROD-996:2|PROD-886:3|PROD-268:3
user29@example.com,PAID,2024-10-17T19:00,PROD-4:2|PROD-426:2
user363@example.com,PAID,2023-04-26T17:00,PROD-102:1|PROD-983:2|PROD-202:3|PROD-442:1
user484@example.com,PAID,2023-06-29T15:00,PROD-237:2
user345@example.com,PAID,2023-12-03T13:00,PROD-438:1|PROD-110:3
user32@example.com,NEW,2024-09-17T16:00,PROD-292:2|PROD-623:1
user326@example.com,PAID,2023-09-14T21:00,PROD-202:2|PROD-540:3|PROD-207:1|PROD-899:1
user332@example.com,PAID,2023-08-25T14:00,PROD-693:3|PROD-484:2
user125@example.com,CANCELLED,2024-08-12T20:00,PROD-593:3|PROD-166:1|PROD-561:1|PROD-42:3
user274@example.com,PAID,2024-07-02T13:00,PROD-10:2
user127@example.com,CANCELLED,2023-05-28T10:00,PROD-913:2
user483@example.com,NEW,2024-09-13T11:00,PROD-872:1|PROD-238:1|PROD-391:2
user400@example.com,NEW,2023-04-10T10:00,PROD-372:1|PROD-638:2|PROD-914:1|PROD-729:1
user397@example.com,CANCELLED,2024-07-08T20:00,PROD-209:3
user361@example.com,PAID,2023-03-02T11:00,PROD-354:3|PROD-620:2|PROD-641:3
user353@example.com,NEW,2024-12-23T20:00,PROD-237:2|PROD-784:1|PROD-235:3
user117@example.com,PAID,2024-09-16T21:00,PROD-134:1
user410@example.com,NEW,2024-11-01T19:00,PROD-680:1
user276@example.com,NEW,2024-02-02T13:00,PROD-699:1|PROD-706:3
user66@example.com,PAID,2024-02-28T12:00,PROD-710:3
user403@example.com,PAID,2023-05-12T10:00,PROD-187:1|PROD-972:1|PROD-98:2
user365@example.com,PAID,2023-11-10T17:00,PROD-887:2|PROD-453:2
user74@example.com,CANCELLED,2023-08-23T17:00,PROD-142:2|PROD-824:1|PROD-523:2
user268@example.com,PAID,2023-07-17T18:00,PROD-607:2
user263@example.com,PAID,2023-08-16T18:00,PROD-631:2|PROD-364:3
user426@example.com,NEW,2024-06-23T14:00,PROD-714:1|PROD-756:1
user448@example.com,PAID,2023-10-13T19:00,PROD-513:3|PROD-184:1
user291@example.com,PAID,2024-11-27T13:00,PROD-811:2
user154@example.com,CANCELLED,2023-03-05T11:00,PROD-269:2|PROD-700:2|PROD-984:3
user416@example.com,CANCELLED,2024-02-22T20:00,PROD-573:3|PROD-710:1|PROD-552:2
user117@example.com,CANCELLED,2024-03-05T10:00,PROD-816:2|PROD-238:1|PROD-417:2
user153@example.com,PAID,2023-02-15T16:00,PROD-384:3|PROD-403:2
user24@example.com,PAID,2023-04-01T16:00,PROD-35:2|PROD-259:3|PROD-819:3
user301@example.com,PAID,2023-09-15T18:00,PROD-687:3
user79@example.com,PAID,2023-09-22T20:00,PROD-651:3|PROD-503:2
user361@example.com,NEW,2023-12-21T11:00,PROD-626:2|PROD-501:2
user180@example.com,PAID,2024-09-04T11:00,PROD-321:2
user199@example.com,CANCELLED,2023-03-15T12:00,PROD-562:3|PROD-340:3|PROD-335:2
user320@example.com,PAID,2023-07-07T21:00,PROD-148:3
user474@example.com,PAID,2023-05-23T20:00,PROD-71:3|PROD-598:1|PROD-396:3
user259@example.com,PAID,2023-09-11T14:00,PROD-973:3
user342@example.com,NEW,2024-09-01T17:00,PROD-822:1|PROD-818:3|PROD-325:1
user230@example.com,PAID,2024-05-10T10:00,PROD-877:2|PROD-822:2|PROD-952:2|PROD-707:2
user296@example.com,PAID,2023-09-22T13:00,PROD-238:3
user462@example.com,CANCELLED,2023-08-30T13:00,PROD-215:3|PROD-558:3|PROD-842:3|PROD-276:1
user273@example.com,PAID,2023-12-12T16:00,PROD-212:3
user424@example.com,PAID,2023-05-10T15:00,PROD-751:2
user460@example.com,PAID,2024-03-05T11:00,PROD-706:1|PROD-139:1|PROD-735:1
user487@example.com,PAID,2024-06-20T14:00,PROD-495:1|PROD-987:3|PROD-273:3|PROD-27:2
user209@example.com,PAID,2023-10-22T16:00,PROD-463:1
user96@example.com,PAID,2023-11-03T19:00,PROD-887:3|PROD-729:2|PROD-561:2|PROD-842:2
